problem,individual_id,x1,x2,x3,x4,x5,x6,x7,rank,crowding_distance,pred_purity,pred_recovery,pred_productivity_mol_kg_h,pred_energy_kWh_ton,pred_log_energy,objective_1_score,objective_2_score,is_nondominated
purity_recovery,82,100000.4780776952,10.000701686652253,0.18565776574182957,0.10000001380766836,10000.036972997454,54.539761278830355,6.858369240667059e-05,0,0.024955628737834044,0.6178637344582592,0.9243529210190984,5.6701482751692325,80.48981757847501,1.9057409431109273,0.6178637344582592,0.9243529210190984,1
purity_recovery,83,102601.40033243322,10.000147155388271,0.2544003131377358,0.10000002775491992,10000.001120885461,55.68119078178489,0.00017642940481685604,0,0.03881635597210514,0.48471138488152543,0.9692309399160963,5.658377320614818,83.89218635893302,1.9237215129237644,0.48471138488152543,0.9692309399160963,1
purity_recovery,84,100205.12499445297,10.001041089615745,0.30450420420075536,0.10000007200849509,10000.001317472726,61.204634892246034,0.0016696777583217655,0,0.024319936706353247,0.4392371085976656,0.9966331271048428,5.522695967336293,89.538978260635,1.9520121342924575,0.4392371085976656,0.9966331271048428,1
purity_recovery,85,100599.3527048055,10.000597178429604,0.2152013077159437,0.10000005230730671,10000.354398158684,56.76438346466093,0.00029517945601558414,0,0.0241052725835127,0.550634313125937,0.9429489510935108,5.6596440040427325,81.64241891625613,1.9119158635895932,0.550634313125937,0.9429489510935108,1
purity_recovery,86,100408.37885811813,10.000014362761878,0.20643120685340674,0.10000006201193823,10000.000629849297,55.27926953725091,0.00032365138447580286,0,0.045589283613982776,0.5666554479075483,0.9380466802741918,5.667344736977203,80.85465557678354,1.9077050314544945,0.5666554479075483,0.9380466802741918,1
purity_recovery,87,100000.99034819972,10.000004883162996,0.17791350956083093,0.10000000685797475,10000.038736087274,55.43174374965927,0.00010958352540666174,0,0.023494567935321196,0.6434354317629903,0.9184981909938967,5.669527051571272,81.01098122932572,1.9085438925089653,0.6434354317629903,0.9184981909938967,1
purity_recovery,88,100036.00056679327,10.000567783607021,0.1883978276928982,0.10000000017356069,10000.00880350508,54.632442495176484,0.00030955726294440775,0,0.0445653559543224,0.6103504828643015,0.9261818129361779,5.669935857742782,80.49418658887691,1.905764516100296,0.6103504828643015,0.9261818129361779,1
purity_recovery,89,100464.12130789843,10.000153564180142,0.25539152605379467,0.10000002775491992,10000.005224714883,55.68119078178489,0.00017803480832978056,0,0.0361529156458373,0.48281187567138173,0.9702211636461632,5.636492669151675,82.71669488183247,1.9175931729541842,0.48281187567138173,0.9702211636461632,1
purity_recovery,90,100276.87805803676,10.00001478042977,0.2921390965770575,0.10000001035688191,10000.068253949643,54.851427310156495,0.00021589694163767154,0,0.03766469346799076,0.4428887511695878,0.9942732089061853,5.600885661647826,85.26196111969462,1.9307553176808834,0.4428887511695878,0.9942732089061853,1
purity_recovery,91,100014.3920251006,10.000145817911749,0.2532687713314494,0.10000003973104686,10000.000773575912,58.13029863765152,0.000300294399413149,0,0.03711423123822493,0.488821664410106,0.9670959983950158,5.618182487074982,83.35539933286988,1.9209337364318637,0.488821664410106,0.9670959983950158,1
purity_recovery,92,100015.13541793726,10.001096174711051,0.2209448524732963,0.10000004182748788,10000.005826326733,53.81395153817864,0.0027321783670847867,0,0.022705636505729664,0.5337207988687591,0.9486700041760999,5.660547306512711,80.29743923272416,1.9047016954053237,0.5337207988687591,0.9486700041760999,1
purity_recovery,93,100397.82960161673,10.00010698695132,0.24519654614331157,0.10000000110421173,10000.008680179093,56.83484414569487,0.0006221042221804642,0,0.03744158032239091,0.4984605015813691,0.9627911982314861,5.637973421455765,82.57393158469903,1.916842963109786,0.4984605015813691,0.9627911982314861,1
purity_recovery,94,100006.40547248579,10.000001961167643,0.2359377420492283,0.10000011324401052,10000.18275594167,56.944187408067414,0.00014059530795264906,0,0.036317816029235436,0.5127611777222936,0.9566957190152525,5.6404867881661644,81.96780003303294,1.9136432790376303,0.5127611777222936,0.9566957190152525,1
