sample_id,status,FAD_m3_h,FRP_m3_h,FVU_m3_h,TRP_s,TED_s,TPR_s,recovery,purity,productivity_mol_h_kg,energy_kJ_kgCO2
602,success,0.56894633,0.76234147,1.915973672,50.5675808,12.14589371,16.65694149,0.486280508,0.89531062,0.198654009,2292.192199
603,success,0.860329986,0.640476136,1.932246253,54.92578306,13.82671981,22.96820492,0.574894241,0.889965308,0.336907827,1492.823137
604,success,0.751715257,0.837322943,1.660540569,42.91272517,7.964439167,16.64218213,0.299815205,0.88602205,0.154325841,2943.566851
605,success,0.973447601,0.550815903,1.491184373,44.36004216,10.13509794,21.32852948,0.568069097,0.829967348,0.36116336,1243.415155
606,success,0.929947025,0.576033612,1.547270213,37.40648875,9.207394361,21.1120619,0.632589807,0.80342763,0.367940483,1208.261944
607,success,0.626067428,0.822833174,1.242714388,36.95391667,10.68173326,22.84182929,0.283045465,0.852368382,0.108841874,3011.553741
608,success,0.873247859,0.660925679,1.662161777,52.25355257,11.17356772,20.89020104,0.46354903,0.883748443,0.276712237,1693.516609
609,success,0.957388408,0.810448398,1.771897393,36.47216197,12.25989268,16.62089959,0.355409078,0.864086607,0.230570183,2121.974797
610,success,0.777894973,0.721029795,1.317714729,43.17605765,8.473564437,23.51768471,0.394872284,0.859153765,0.191801828,1981.606874
611,success,0.522213664,0.47724087,1.74511336,38.14355511,7.971136242,23.336037,0.895986378,0.708930716,0.28232485,1364.226217
612,success,0.508242019,0.596874287,1.889348327,42.64118605,7.586813768,15.21795311,0.775415345,0.810090719,0.274855868,1609.228644
613,success,0.976757495,0.377178157,1.251438398,37.18213687,10.50655205,20.64245509,0.681030239,0.723429252,0.421877929,935.9524543
614,success,0.587175876,0.410090592,1.720432022,36.26625149,7.300810005,17.51089772,0.882298542,0.681165613,0.335810664,1198.85675
615,success,0.518565312,0.631158609,1.144749123,39.24380426,7.31079829,20.72142827,0.537565827,0.807312634,0.175296944,1730.772911
616,success,0.745539218,0.527100222,1.157132204,43.57403478,14.2156481,24.20989793,0.544646923,0.808229064,0.260052596,1266.14403
617,success,0.524206278,0.698149894,1.330884248,50.89184049,9.339125114,22.06748312,0.426385224,0.876302305,0.148651572,2311.904594
618,success,0.767137222,0.605570637,1.891003732,37.67023705,7.939609318,17.64285394,0.725846256,0.807797508,0.364866677,1329.129267
619,success,0.98975839,0.762772818,1.580043441,36.72360025,6.197822537,19.06065078,0.422957751,0.849452985,0.263433592,1816.214947
620,success,0.997768905,0.503342004,1.598978957,52.36955423,10.72408912,24.02265594,0.6311691,0.846354204,0.414475485,1144.792305
621,success,0.934736488,0.627342471,1.305114093,53.33342015,14.03275548,20.2198149,0.271444129,0.875175711,0.177342923,2306.405692
622,success,0.887815918,0.669834512,1.652543093,52.52617682,10.69673731,22.85450919,0.470895289,0.885373491,0.279041945,1679.19724
623,success,0.943343169,0.660034793,1.688050832,43.75509859,9.625395722,16.66292983,0.465883213,0.859697407,0.304367978,1613.181399
624,success,0.844083688,0.800147223,1.886167506,54.02267585,7.191633411,19.40167626,0.364508257,0.910428227,0.212305688,2474.276071
625,success,0.929623109,0.523135384,1.902644038,54.7317176,9.070632126,20.17480053,0.687164851,0.859379008,0.441042412,1197.237296
626,success,0.616135872,0.480208668,1.05494004,44.23798601,13.76206182,19.8087199,0.547896326,0.787888868,0.228671302,1278.267506
627,success,0.541802263,0.439230395,1.796293504,48.63797775,11.20538993,21.09536196,0.886695702,0.768061743,0.32278402,1237.498944
628,success,0.507596147,0.485241358,1.367907191,45.48834565,9.848391301,17.79761942,0.760615183,0.781886777,0.265468121,1282.907716
629,success,0.889388231,0.553426886,1.624554222,46.93182495,13.740758,24.75981988,0.645587343,0.841547108,0.370555458,1194.936256
630,success,0.919467437,0.584170269,1.187570253,48.96480454,13.27054289,22.71140547,0.3459708,0.849214501,0.211788854,1780.355011
631,success,0.520685175,0.361925584,1.550827064,38.8579595,7.220721665,16.96930233,0.900433089,0.656879216,0.311381255,1167.903879
632,success,0.509008197,0.716427998,1.860759683,37.95924886,5.322011498,15.72588056,0.686655822,0.823926518,0.232967949,1938.2209
633,success,0.772744872,0.629564033,1.231686041,35.38090307,11.8966381,16.59435562,0.383836056,0.8036542,0.199509663,1764.867896
634,success,0.841552683,0.750666839,1.168128183,39.30040006,5.255805431,22.3842547,0.276143332,0.846042671,0.140563428,2601.166463
635,success,0.670108449,0.39609523,1.721257295,53.49052887,7.945195433,20.98450569,0.8742458,0.779336776,0.396828427,1079.898103
636,success,0.651502694,0.66314073,1.90215552,42.56941276,8.033512901,16.04551433,0.670867683,0.84468606,0.301561359,1578.00561
637,success,0.938005785,0.435179912,1.198458415,43.98653364,5.86422869,18.11985305,0.5835323,0.776779697,0.364802651,1102.60902
638,success,0.659243848,0.747353962,1.548508469,44.83753126,7.55097632,18.04200877,0.427080791,0.872769139,0.190312908,2184.922057
639,success,0.995350948,0.465222425,1.528703245,44.45722049,8.274856089,16.48447687,0.616834796,0.804335792,0.425056801,1119.140507
640,success,0.78833843,0.734850488,1.159813906,41.95321326,5.781504761,20.73094195,0.233042524,0.853452927,0.116398237,3078.814915
641,success,0.757875301,0.504191036,1.950363583,47.86582627,12.60711589,21.63877084,0.80053103,0.822169187,0.406040054,1162.156846
642,success,0.815375353,0.406780294,1.64335384,47.34960931,12.02004386,23.9191014,0.816833744,0.780108859,0.431426045,991.5924295
643,success,0.880234057,0.707885729,1.633603788,48.39151482,11.66572334,17.20693627,0.354859205,0.882913036,0.220637027,2109.171362
644,success,0.787933946,0.605965065,1.262060017,35.34019802,5.265056408,20.61541824,0.577830165,0.787316981,0.274417072,1365.559325
645,success,0.786721343,0.395599082,1.856032272,52.1989971,13.04362073,20.22752332,0.828762415,0.798994043,0.452277417,1020.026518
646,success,0.652613731,0.646797856,1.876054091,38.45404383,9.150804879,21.86024888,0.774622626,0.811937233,0.314824042,1425.57734
647,success,0.637202211,0.507000727,1.316159063,41.46931991,13.91871348,15.28524707,0.587756735,0.793440492,0.26673042,1291.87059
648,success,0.792182558,0.75883415,1.928366806,38.49450113,12.02878064,20.20656111,0.581975452,0.858249906,0.29926489,1611.15179
649,success,0.910617547,0.7544906,1.395546605,38.52287384,7.093568657,19.1592094,0.332482186,0.851575319,0.193754136,2193.480026
650,success,0.545836484,0.509092997,1.881741241,38.33194998,8.329119296,21.46571067,0.878758948,0.735868288,0.298542463,1392.531376
651,success,0.528993468,0.359483502,1.81157296,43.32672785,7.856969897,18.79399148,0.918569792,0.67787942,0.322976925,1223.412485
652,success,0.55847081,0.725128474,1.500874391,45.89483786,11.99011681,22.75441504,0.521556434,0.86854433,0.190001629,1947.472765
653,success,0.612940622,0.824686375,1.522880133,36.02143508,14.46973682,23.58457042,0.483992966,0.852733587,0.183752755,1989.541704
654,success,0.597321523,0.483719028,1.45006174,54.72090924,9.306851871,18.35487664,0.724005422,0.827880163,0.305435541,1246.401555
655,success,0.84456489,0.673045425,1.635349113,53.71335509,11.79493876,22.53343697,0.449979281,0.889052505,0.256962781,1771.679228
656,success,0.84601735,0.603911133,1.411001525,51.93713436,13.95229643,19.04123835,0.389780331,0.868915329,0.232480947,1766.923651
657,success,0.629321551,0.608985237,1.585825463,38.50372775,9.494008084,15.59343793,0.636576791,0.810106971,0.274779469,1468.494514
658,success,0.958901379,0.69329988,1.742073149,48.01214652,9.781290141,17.20445128,0.414797079,0.880731563,0.278532634,1824.893036
659,success,0.710523122,0.542510527,1.973921121,53.25315908,10.08414416,19.44758352,0.766168386,0.850581013,0.378484344,1289.516351
660,success,0.921440445,0.588196268,1.073656479,43.53855825,8.452102164,15.67202798,0.226709035,0.823136644,0.145864347,2537.211632
661,success,0.527439231,0.384630991,1.666787339,44.87652372,8.839460151,24.23592012,0.919136709,0.698140935,0.303575218,1209.543405
662,success,0.513993428,0.371361314,1.432744136,37.99555788,13.01004176,23.0647529,0.904513735,0.660931748,0.290926407,1094.18347
663,success,0.780101734,0.716673026,1.471653454,40.5477461,11.6157435,16.6692059,0.358445292,0.855051314,0.192567481,2110.320617
664,success,0.709898538,0.811622119,1.940025004,50.38276383,10.6605822,16.99383234,0.37977632,0.905212801,0.191645181,2580.68814
665,success,0.670931746,0.662616427,1.597846226,37.9493439,12.00015354,20.40346503,0.631236964,0.824376053,0.273247668,1460.34484
666,success,0.677261674,0.748550798,1.722905159,36.53802592,5.987238816,24.94568881,0.7210383,0.825844353,0.279693246,1567.247501
667,success,0.793434752,0.785028656,1.546827642,52.78980648,12.61167123,23.37889241,0.264557476,0.903768621,0.140520224,3034.468307
668,success,0.866196008,0.708515288,1.799266469,51.52844518,6.123560301,20.34132509,0.508214357,0.888502922,0.295703882,1729.908502
669,success,0.823087831,0.781484056,1.528104029,50.41896181,11.74664353,20.09531994,0.234825485,0.897400895,0.132734847,3258.475035
670,success,0.889589144,0.795636723,1.803451713,45.03826917,8.981693431,23.52740739,0.471269838,0.886491048,0.265389228,1867.254057
671,success,0.558692218,0.486252193,1.732403691,42.02500136,14.99721407,16.60176313,0.798944665,0.777840208,0.314160149,1236.892766
672,success,0.707500191,0.54285456,1.538475521,49.43263053,14.62130718,24.70102714,0.688155156,0.839384608,0.319303054,1230.460911
673,success,0.750016802,0.507640962,1.830507223,42.62759561,13.92518971,21.09119773,0.781198979,0.802374297,0.387807157,1142.426182
674,success,0.611595176,0.487744454,1.693272353,45.94294136,10.79872531,22.94988592,0.844215959,0.787139847,0.334075306,1202.97707
675,success,0.553773221,0.4684429,1.512151861,43.084195,8.506988657,17.35388393,0.806475553,0.761823957,0.303691345,1235.247177
676,success,0.784663218,0.718690707,1.546056038,43.63006993,7.437431595,17.75872481,0.426473161,0.865320912,0.225633,1943.040076
677,success,0.579475744,0.413078461,1.189326963,37.27547838,11.67287684,21.20054943,0.799096628,0.70288212,0.293622096,1037.747246
678,success,0.765076688,0.381485673,1.380462144,54.42215639,8.574349138,21.50888763,0.772563869,0.788836593,0.400413177,985.6641913
679,success,0.851351244,0.798147231,1.858141413,39.2931528,7.575056841,19.62344853,0.515794371,0.867681962,0.281276559,1790.214279
680,success,0.914037119,0.402614279,1.603457083,52.53867163,5.060839047,22.34513548,0.793780612,0.795812909,0.475040563,990.8967544
681,success,0.81456599,0.51553637,1.413800522,43.2669411,13.81374159,16.34255613,0.542660462,0.814005818,0.312282064,1277.319413
682,success,0.810649541,0.544866564,1.579419748,48.12783578,8.173444186,16.39789341,0.602907245,0.838926418,0.34396116,1313.180106
683,success,0.523141503,0.80048541,1.822172925,53.45602695,14.52533895,15.89938975,0.321304861,0.909385599,0.123794397,3433.912945
684,success,0.859406113,0.534999286,1.230581539,45.06584797,5.510913277,21.44120129,0.552404466,0.814687188,0.302972193,1284.393712
685,success,0.832466116,0.696888187,1.386793987,36.03028252,5.338027058,16.05304873,0.407236844,0.826340522,0.221944766,1879.65659
686,success,0.719581654,0.573967836,1.219399798,46.79997616,8.904638317,19.77541271,0.476692196,0.834670662,0.23004575,1548.707832
687,success,0.533735356,0.45773444,1.765096173,42.38756884,9.704922232,18.645439,0.867991616,0.744075567,0.310028235,1285.902764
688,success,0.726624965,0.356629317,1.995611503,44.13128137,12.41705447,22.4535223,0.906543495,0.725101501,0.428468057,1035.569998
689,success,0.883774919,0.71114353,1.936333181,52.83512882,12.42181746,24.7905544,0.528205986,0.896590758,0.307423485,1660.385593
690,success,0.728828113,0.687415913,1.72374087,46.26150765,7.22792592,23.47972245,0.647018675,0.861588421,0.297803757,1528.611104
691,success,0.652772705,0.72192006,1.567829892,40.70070184,11.5872549,24.46392386,0.605756788,0.848685925,0.24479914,1603.753457
692,success,0.718638798,0.598713629,1.203837995,39.54772562,7.159975133,16.94354747,0.449708457,0.810878047,0.215506437,1645.708795
693,success,0.56966284,0.415291486,1.685229991,53.18788129,11.92329877,17.9581434,0.851643939,0.788783703,0.345563457,1149.401245
694,success,0.960500841,0.59080671,1.710469269,42.13422688,11.50765426,17.67844688,0.557677463,0.83850447,0.366107375,1329.028739
695,success,0.753920012,0.371710502,1.549484216,44.84368171,11.27453713,15.92562452,0.78442601,0.752328664,0.418621209,989.4202278
696,success,0.543703083,0.636829356,1.544712108,49.71451206,13.62903942,22.46617438,0.632355508,0.860418846,0.230635398,1611.774151
697,success,0.825094164,0.402343953,1.950888671,36.6957766,12.9490728,22.971361,0.872203332,0.722260282,0.447093998,1018.150286
698,success,0.845076003,0.512324327,1.526091872,43.3187467,7.040102223,16.92870267,0.648720612,0.807362027,0.372847729,1196.640262
699,success,0.781312514,0.786348517,1.730137563,46.09378002,13.55170503,16.67101688,0.317169591,0.890947499,0.175999894,2585.032518
700,success,0.9133827,0.390138038,1.826518935,40.28679396,14.63127679,15.26261556,0.744732652,0.763313458,0.48371305,999.0576303
701,success,0.775217737,0.535885482,1.628871765,36.44026684,6.296424093,19.61241623,0.760802241,0.768798226,0.367369505,1194.704734
702,success,0.988231967,0.575757722,1.347710633,52.24312453,6.769385059,18.06717819,0.393970536,0.859234585,0.27087177,1656.053608
703,success,0.673150186,0.474249867,1.463805159,37.5015815,14.59641223,23.17852344,0.788964357,0.750613782,0.334016408,1073.39253
704,success,0.559135207,0.783719307,1.39675717,41.74042899,5.776746145,19.36790434,0.386446357,0.862959339,0.139496847,2653.004945
705,success,0.877463074,0.644637059,1.171662607,44.04108482,5.587798987,19.91554218,0.325709352,0.842154162,0.185339602,2057.512578
706,success,0.983964742,0.49550916,1.77029756,36.08676425,9.766575219,23.01936979,0.76923135,0.769959381,0.457928087,1049.464597
707,success,0.964700753,0.407914673,1.267873682,54.94273109,10.67031878,16.69622351,0.531068109,0.817514639,0.3711259,1138.991545
708,success,0.654337435,0.617341134,1.60603245,37.68210179,14.85979205,23.0338986,0.710098154,0.807989907,0.293548679,1305.135456
709,success,0.650645492,0.462186784,1.701719931,52.13745297,8.047461348,22.28398485,0.844904971,0.803645839,0.36457485,1165.685942
710,success,0.817683569,0.555715811,1.943288236,35.64605545,6.061923857,17.84267458,0.780247522,0.776826353,0.406057232,1243.832807
711,success,0.875357909,0.638452514,1.845564184,46.66470058,12.20821537,17.60743735,0.54686649,0.86650375,0.334864878,1483.691854
712,success,0.640761958,0.654226352,1.515770402,53.99482827,13.34976087,15.66056137,0.386643796,0.88479777,0.182659556,2168.168329
713,success,0.856619722,0.473128597,1.306699812,48.67841355,6.266171007,21.24166527,0.639207529,0.809070988,0.358851871,1128.249698
714,success,0.682008054,0.763746335,1.872908531,42.4604262,5.248805765,20.01293207,0.629660077,0.863896724,0.274918664,1771.341488
715,success,0.590821843,0.64662894,1.626577605,47.96909822,12.23810163,22.6713844,0.656314118,0.857250976,0.255983139,1550.707424
716,success,0.86151722,0.737552442,1.468909722,38.82578418,8.997129171,17.08421961,0.347994652,0.85199331,0.200732227,2131.177814
717,success,0.950041495,0.423323048,1.500005642,54.03172699,14.9019804,15.24809227,0.566886839,0.830438616,0.400764594,1130.250242
718,success,0.556762341,0.698638353,1.37810619,45.30053632,10.00636002,15.33270255,0.357588477,0.86324907,0.141651572,2521.902238
719,success,0.839441921,0.766816524,1.235591629,45.7075903,9.459909671,24.35324223,0.214135433,0.875115267,0.113323254,3299.231035
720,success,0.853659059,0.445593545,1.018938391,37.29356898,14.42801141,15.15602186,0.408265504,0.746021258,0.244937454,1339.247123
721,success,0.664789193,0.560166922,1.433432979,50.32828941,6.774739706,22.15671753,0.675913112,0.837707908,0.294183463,1334.774806
722,success,0.63097594,0.619370251,1.137544752,41.58065389,7.258726586,15.76681836,0.356769378,0.824368816,0.154644078,2118.310565
723,success,0.635523401,0.648896534,1.284937697,48.24859548,10.54804789,16.76973995,0.347290038,0.861950112,0.156057532,2265.138545
724,success,0.672738881,0.52926812,1.133796545,36.29273842,5.044129691,20.03291321,0.637723306,0.756072526,0.262602452,1260.679983
725,success,0.593577811,0.577594192,1.196976214,52.21730197,9.741155997,21.04979681,0.490136797,0.851504355,0.197338239,1669.551892
726,success,0.763989149,0.58092669,1.593504753,40.33265049,5.555646041,23.40370549,0.755072337,0.801189785,0.347161489,1245.99236
727,success,0.977521876,0.677533082,1.27672039,51.44020697,13.25832247,19.29935577,0.177988652,0.877507137,0.121781641,3398.563515
728,success,0.775571088,0.422624486,1.877497814,53.84300214,5.929615527,20.06349278,0.85257708,0.802175219,0.449878394,1085.318985
